,title,domestic,international,worldwide,budget,year,reference,Action,Adventure,Fantasy,Sci-Fi,Mystery,Thriller,Comedy,Horror,Drama,Romance,Music,Musical,Sport,Animation,War,Biography,Crime,Family,Western,Documentary,History,Film-Noir,Short,Adult,News,Talk-Show,Reality-TV
15085,Ladrones,3063505,440909,3504414,,2015,/release/rl729581057/?ref_=bo_yld_table_186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15086,Tanu Weds Manu Returns,3043479,1136602,4180081,,2015,/release/rl2826274305/?ref_=bo_yld_table_187,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15087,Rock the Kasbah,3020664,373510,3394174,,2015,/release/rl1147962881/?ref_=bo_yld_table_188,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15088,The End of the Tour,3002884,70107,3072991,,2015,/release/rl4283532801/?ref_=bo_yld_table_189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15089,Wild Tales,3106530,27536174,30642704,,2015,/release/rl3195766273/?ref_=bo_yld_table_190,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15090,Horrible Bosses 2,54445357,53200000,107645357,42000000.0,2015,/release/rl559449601/?ref_=bo_yld_table_191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15091,He Named Me Malala,2668936,764670,3433606,,2015,/release/rl4083189249/?ref_=bo_yld_table_192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15092,Captive,2583301,218207,2801508,,2015,/release/rl1783137793/?ref_=bo_yld_table_193,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15093,Chi-Raq,2653032,66667,2719699,,2015,/release/rl1115457025/?ref_=bo_yld_table_194,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15094,The Interview,6105175,5677450,11782625,,2015,/release/rl559580673/?ref_=bo_yld_table_195,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15095,Truth,2541854,2841243,5383097,,2015,/release/rl1316849153/?ref_=bo_yld_table_196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15096,Mistress America,2500431,840306,3340737,,2015,/release/rl3462563329/?ref_=bo_yld_table_197,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15097,Pawn Sacrifice,2436633,3141886,5578519,,2015,/release/rl1063814657/?ref_=bo_yld_table_198,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15098,The Oscar Nominated Short Films 2015: Live Action,2412593,0,2412593,,2015,/release/rl1648461313/?ref_=bo_yld_table_199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15099,Meru,2334228,0,2334228,,2015,/release/rl2793244161/?ref_=bo_yld_table_200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15100,My All-American,2246000,0,2246000,,2015,/release/rl1971160577/?ref_=bo_yld_table_201,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15101,Ode To My Father,2300121,96785170,99085291,,2015,/release/rl392594945/?ref_=bo_yld_table_202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15102,Jem and the Holograms,2184640,149044,2333684,5000000.0,2015,/release/rl1046316545/?ref_=bo_yld_table_203,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15103,Spectacle,2065487,13094275,15159762,,2015,/release/rl2205976065/?ref_=bo_yld_table_204,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15104,Island of Lemurs: Madagascar,11272213,2794321,14066534,,2015,/release/rl375293441/?ref_=bo_yld_table_205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
15105,Journey to the South Pacific,7653913,7340963,14994876,,2015,/release/rl1146979841/?ref_=bo_yld_table_206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15106,Cake,1951776,408505,2360281,,2015,/release/rl877168129/?ref_=bo_yld_table_207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15107,PK,10616104,89754000,100370104,,2015,/release/rl3882386945/?ref_=bo_yld_table_208,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15108,Old Fashioned,1914090,0,1914090,,2015,/release/rl1852212737/?ref_=bo_yld_table_209,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15109,Assassination,1904682,94215091,96119773,,2015,/release/rl2826798593/?ref_=bo_yld_table_210,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15110,Game of Thrones Season 4 Finale,1896092,0,1896092,,2015,/release/rl1465222657/?ref_=bo_yld_table_211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15111,Under the Sea 3D,36262926,19639698,55902624,,2015,/release/rl2474018305/?ref_=bo_yld_table_212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15112,Legend,1872994,41100000,42972994,,2015,/release/rl694060545/?ref_=bo_yld_table_213,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15113,Clouds of Sils Maria,1851517,2876884,4728401,,2015,/release/rl38438401/?ref_=bo_yld_table_214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15114,Testament of Youth,1822250,4052633,5874883,,2015,/release/rl846497281/?ref_=bo_yld_table_215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
15115,Piku,1801807,650536,2452343,,2015,/release/rl2657650177/?ref_=bo_yld_table_216,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15116,The Vatican Tapes,1784763,11231001,13015764,,2015,/release/rl2054784513/?ref_=bo_yld_table_217,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15117,Jerusalem,8020721,1258735,9279456,,2015,/release/rl710772225/?ref_=bo_yld_table_218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15118,Meet the Patels,1700681,0,1700681,,2015,/release/rl4152198657/?ref_=bo_yld_table_219,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15119,Patterns of Evidence: Exodus,925576,0,925576,,2015,/release/rl4118775297/?ref_=bo_yld_table_220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15120,Back To The Future Day,1650000,3200000,4850000,,2015,/release/rl1451001345/?ref_=bo_yld_table_221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15121,The Letters,1647416,0,1647416,,2015,/release/rl410813953/?ref_=bo_yld_table_222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15122,Gone Girl,167767189,201563174,369330363,61000000.0,2015,/release/rl2186577409/?ref_=bo_yld_table_223,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15123,The Diary of a Teenage Girl,1477002,298131,1775133,,2015,/release/rl1196393985/?ref_=bo_yld_table_224,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15124,I,1449232,1750881,3200113,,2015,/release/rl3512239617/?ref_=bo_yld_table_225,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15125,Infinitely Polar Bear,1430655,394023,1824678,,2015,/release/rl2237367809/?ref_=bo_yld_table_226,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15126,99 Homes,1411927,416305,1828232,8000000.0,2015,/release/rl826312193/?ref_=bo_yld_table_227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15127,Welcome Back,1388365,20387329,21775694,,2015,/release/rl4034758145/?ref_=bo_yld_table_228,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15128,"Two Days, One Night",1436243,7580679,9016922,,2015,/release/rl1094813185/?ref_=bo_yld_table_229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15129,The Cokeville Miracle,1348456,0,1348456,,2015,/release/rl1635550721/?ref_=bo_yld_table_230,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15130,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",66954149,33700000,100654149,28000000.0,2015,/release/rl3862988289/?ref_=bo_yld_table_231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15131,Iris,1310678,310030,1620708,,2015,/release/rl1817871873/?ref_=bo_yld_table_232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15132,Lost in Hong Kong,1302281,254981631,256283912,,2015,/release/rl3799877121/?ref_=bo_yld_table_233,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15133,The Wolfpack,1301696,112444,1414140,,2015,/release/rl3430647297/?ref_=bo_yld_table_234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15134,Youth,2703296,20766244,23469540,,2015,/release/rl142444033/?ref_=bo_yld_table_235,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15135,Goodbye Mr. Loser,1293626,226829302,228122928,,2015,/release/rl1937540609/?ref_=bo_yld_table_236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15136,'71,1270847,1791331,3062178,,2015,/release/rl3561063937/?ref_=bo_yld_table_237,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15137,Dumb and Dumber To,86208010,83629000,169837010,40000000.0,2015,/release/rl3763242497/?ref_=bo_yld_table_238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15138,Beyond the Mask,1236094,0,1236094,,2015,/release/rl3242493441/?ref_=bo_yld_table_239,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15139,Child 44,1224330,11726763,12951093,,2015,/release/rl1716225537/?ref_=bo_yld_table_240,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15140,Veteran,1200627,93192393,94393020,,2015,/release/rl3363669505/?ref_=bo_yld_table_241,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15141,Goodnight Mommy,1178196,1015278,2193474,,2015,/release/rl4135421441/?ref_=bo_yld_table_242,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15142,Black Sea,1171559,2586544,3758103,,2015,/release/rl2420606465/?ref_=bo_yld_table_243,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15143,Miss You Already,1162653,6411344,7573997,,2015,/release/rl2608694785/?ref_=bo_yld_table_244,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15144,The Salt of the Earth,1343349,4068840,5412189,,2015,/release/rl1668253185/?ref_=bo_yld_table_245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15145,Where Hope Grows,1156000,3072,1159072,,2015,/release/rl3296232961/?ref_=bo_yld_table_246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15146,Boyhood,25352281,22785385,48137666,4000000.0,2015,/release/rl4266034689/?ref_=bo_yld_table_247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15147,The Overnight,1110522,0,1110522,,2015,/release/rl1818854913/?ref_=bo_yld_table_248,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15148,Timbuktu,1076075,6103316,7179391,,2015,/release/rl2272560641/?ref_=bo_yld_table_249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15149,Leviathan,1092800,3346681,4439481,,2015,/release/rl1465812481/?ref_=bo_yld_table_250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15150,Dior and I,1028953,740879,1769832,,2015,/release/rl2639234561/?ref_=bo_yld_table_251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15151,5 Flights Up,1020921,2658926,3679847,,2015,/release/rl3661727233/?ref_=bo_yld_table_252,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15152,Big Stone Gap,1009301,3503,1012804,,2015,/release/rl1917289985/?ref_=bo_yld_table_253,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15153,Faith of Our Fathers,1004105,0,1004105,,2015,/release/rl125666817/?ref_=bo_yld_table_254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15154,Mojin: The Lost Legend,1243810,258124638,259368448,37000000.0,2015,/release/rl3044836865/?ref_=bo_yld_table_255,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15155,St. Vincent,44137712,10699522,54837234,,2015,/release/rl1282573825/?ref_=bo_yld_table_256,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15156,Gett,988150,271010,1259160,,2015,/release/rl3948250625/?ref_=bo_yld_table_257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15157,Space Station 3D,93383953,34979928,128363881,,2015,/release/rl3866134017/?ref_=bo_yld_table_258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15158,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,944193,50223379,51167572,,2015,/release/rl1061258753/?ref_=bo_yld_table_259,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15159,Boruto: Naruto The Movie,919651,37442797,38362448,,2015,/release/rl1618773505/?ref_=bo_yld_table_260,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15160,Singh Is Bliing,919095,19305756,20224851,,2015,/release/rl545031681/?ref_=bo_yld_table_261,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15161,Best of Enemies: Buckley vs. Vidal,892802,0,892802,,2015,/release/rl2487518721/?ref_=bo_yld_table_262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15162,Any Body Can Dance 2,892133,284825,1176958,,2015,/release/rl377325057/?ref_=bo_yld_table_263,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15163,The Revenant,183637894,349312609,532950503,135000000.0,2015,/release/rl3698165249/?ref_=bo_yld_table_264,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15164,Macbeth,1110707,15211360,16322067,,2015,/release/rl2390590977/?ref_=bo_yld_table_265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15165,The Book of Life,50151543,49632013,99783556,50000000.0,2015,/release/rl3108406785/?ref_=bo_yld_table_266,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15166,Sleeping with Other People,819431,2405516,3224947,,2015,/release/rl3614541313/?ref_=bo_yld_table_267,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15167,Song of the Sea,857522,3333148,4190670,,2015,/release/rl2725283329/?ref_=bo_yld_table_268,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15168,The Wrecking Crew!,801606,0,801606,,2015,/release/rl2138736129/?ref_=bo_yld_table_269,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15169,Mr. Six,1415450,137775895,139191345,,2015,/release/rl3615262209/?ref_=bo_yld_table_270,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15170,Labyrinth of Lies,794452,3780304,4574756,,2015,/release/rl3311175169/?ref_=bo_yld_table_271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15171,Seymour: An Introduction,743541,164201,907742,,2015,/release/rl2943256065/?ref_=bo_yld_table_272,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15172,Once I Was a Beehive,732655,0,732655,,2015,/release/rl897353217/?ref_=bo_yld_table_273,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15173,Cartel Land,704352,441571,1145923,,2015,/release/rl3158869505/?ref_=bo_yld_table_274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15174,Tangerine,702354,112514,814868,,2015,/release/rl2960492033/?ref_=bo_yld_table_275,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15175,Red Army,694600,104080,798680,,2015,/release/rl1886225921/?ref_=bo_yld_table_276,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
15176,The D Train,673151,101629,774780,,2015,/release/rl2236515841/?ref_=bo_yld_table_277,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15177,The Stanford Prison Experiment,660561,2553,663114,,2015,/release/rl1450411521/?ref_=bo_yld_table_278,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15178,The Assassin,632542,11359127,11991669,,2015,/release/rl3414001153/?ref_=bo_yld_table_279,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15179,Citizenfour,2800870,979822,3780692,,2015,/release/rl3779823105/?ref_=bo_yld_table_280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15180,Brothers,613775,19080675,19694450,,2015,/release/rl2860353025/?ref_=bo_yld_table_281,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15181,Welcome to Me,608852,27967,636819,,2015,/release/rl3044574721/?ref_=bo_yld_table_282,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15182,"Kumiko, The Treasure Hunter",623383,116240,739623,,2015,/release/rl3713828353/?ref_=bo_yld_table_283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15183,Born to Be Wild,25978556,15665919,41644475,,2015,/release/rl2923857409/?ref_=bo_yld_table_284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15184,Detective Byomkesh Bakshy!,579055,248382,827437,,2015,/release/rl1884259841/?ref_=bo_yld_table_285,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15185,Fury,85817906,126000000,211817906,68000000.0,2015,/release/rl1817544193/?ref_=bo_yld_table_286,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15186,Freeheld,573335,901136,1474471,,2015,/release/rl2424145409/?ref_=bo_yld_table_287,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15187,Awake: The Life of Yogananda,1539680,352238,1891918,,2015,/release/rl591758849/?ref_=bo_yld_table_288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15188,Jimmy's Hall,560592,4264592,4825184,,2015,/release/rl157124097/?ref_=bo_yld_table_289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15189,When Marnie Was There,561085,34388482,34949567,,2015,/release/rl3514336769/?ref_=bo_yld_table_290,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15190,A Little Chaos,558173,9526450,10084623,,2015,/release/rl943949313/?ref_=bo_yld_table_291,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15191,Nightcrawler,32381217,15017775,47398992,8500000.0,2015,/release/rl291997185/?ref_=bo_yld_table_292,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15192,By the Sea,538460,2796467,3334927,10000000.0,2015,/release/rl3444147713/?ref_=bo_yld_table_293,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15193,Gabbar is Back,534601,463981,998582,,2015,/release/rl1700103681/?ref_=bo_yld_table_294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15194,The Last: Naruto the Movie,524451,2424734,2949185,,2015,/release/rl2908718593/?ref_=bo_yld_table_295,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15195,Shaandaar,521794,13599014,14120808,,2015,/release/rl1601996289/?ref_=bo_yld_table_296,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15196,The Black Panthers: Vanguard of the Revolution,516893,67216,584109,,2015,/release/rl4168975873/?ref_=bo_yld_table_297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15197,Deli Man,502294,0,502294,,2015,/release/rl726631937/?ref_=bo_yld_table_298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15198,Remember,547009,2507927,3054936,,2015,/release/rl3263006209/?ref_=bo_yld_table_299,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15199,Steve Jobs: The Man in the Machine,494506,0,494506,,2015,/release/rl4286416385/?ref_=bo_yld_table_300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15200,Phantom,489984,13186606,13676590,,2015,/release/rl2407368193/?ref_=bo_yld_table_301,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15201,Somewhere Only We Know,482341,45255370,45737711,,2015,/release/rl3161490945/?ref_=bo_yld_table_302,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15202,Brotherly Love,478595,0,478595,,2015,/release/rl1296664065/?ref_=bo_yld_table_303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15203,About Elly,470760,0,470760,,2015,/release/rl457213441/?ref_=bo_yld_table_304,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15204,Let's Get Married,462918,45509806,45972724,,2015,/release/rl1583252993/?ref_=bo_yld_table_305,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15205,Bombay Velvet,450692,307786,758478,,2015,/release/rl1548125697/?ref_=bo_yld_table_306,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15206,Attack on Titan Part 1,449523,30361135,30810658,,2015,/release/rl3447555585/?ref_=bo_yld_table_307,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15207,The Third Man,449191,29754,478945,,2015,/release/rl209552897/?ref_=bo_yld_table_308,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15208,Felix and Meira,447353,49361,496714,,2015,/release/rl2136180225/?ref_=bo_yld_table_309,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15209,Rosenwald,433924,0,433924,,2015,/release/rl2726135297/?ref_=bo_yld_table_310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15210,Listen to Me Marlon,425831,90506,516337,,2015,/release/rl192775681/?ref_=bo_yld_table_311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15211,A Matter of Faith,680113,0,680113,,2015,/release/rl4251158017/?ref_=bo_yld_table_312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15212,The Witness,418063,33545494,33963557,,2015,/release/rl1165788673/?ref_=bo_yld_table_313,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15213,Unbranded,410185,2607,412792,,2015,/release/rl981239297/?ref_=bo_yld_table_314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15214,City of Revenge,409166,0,409166,,2015,/release/rl1397065217/?ref_=bo_yld_table_315,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
